"(0, 0, 0)","(0, 0, 128)","(0, 0, 255)","(0, 128, 0)","(0, 128, 128)","(0, 128, 255)","(0, 255, 0)","(0, 255, 128)","(0, 255, 255)","(128, 0, 0)","(128, 0, 128)","(128, 0, 255)","(128, 128, 0)","(128, 128, 128)","(128, 128, 255)","(128, 255, 0)","(128, 255, 128)","(128, 255, 255)","(255, 0, 0)","(255, 0, 128)","(255, 0, 255)","(255, 128, 0)","(255, 128, 128)","(255, 128, 255)","(255, 255, 0)","(255, 255, 128)","(255, 255, 255)",color,fullpath,length
6696.049570258924,6198.560680834202,4987.249121227729,4153.112689150378,3655.623799725661,2444.312240119168,3957.6504897548016,3460.161600330083,2248.850040723588,5239.669715577871,4742.180826153117,3530.869266546643,2696.732834469308,2199.2439450445863,987.9323854381008,2501.2706350737303,2003.7817456490066,792.4701860425253,6013.7632164137485,5516.274326989014,4304.96276738254,3470.8263353052203,2973.3374458804933,1762.0258862740034,3275.3641359096473,2777.8752464849126,1566.56368687843,Black and Rose,noisy_image_Black_5_Rose_3_0,1.0
6813.159832068759,6532.354464056066,5071.188435035152,3840.6290268132734,3559.8236588005916,2098.657629779661,3696.9911024305507,3416.1857344178698,1955.0197053969455,5276.441810806767,4995.636442794067,3534.47041377315,2303.9110055512647,2023.1056375385779,561.9396085176614,2160.2730811685474,1879.467713155865,418.301684134945,6462.94160183041,6182.136233817727,4720.97020479681,3490.410796574941,3209.605428562241,1748.4393995413245,3346.772872192225,3065.9675041795226,1604.8014751586086,Black and Rose,noisy_image_Black_5_Rose_4_0,1.0
7393.640748242458,6177.119400505828,5307.454486025377,4897.650267382536,3681.1289196459284,2811.4640051654737,4643.91133241169,3427.3899846750755,2557.7250701946123,5593.038057806085,4376.516710069443,3506.8517955889943,3097.0475769461596,1880.5262292095335,1010.8613147290803,2843.3086419753067,1626.7872942386816,757.1223797582307,6020.544852216239,4804.023504479591,3934.3585899991417,3524.5543713563166,2308.033023619684,1438.3681091392318,3270.8154363854624,2054.2940886488295,1184.629174168384,Black and Rose,noisy_image_Black_6_Rose_2_0,1.0
7472.12019622341,6555.977979788224,5415.361167373949,4495.490689836237,3579.3484734010713,2438.7316609868,4377.524656528627,3461.3824400934645,2320.765627679187,5587.706522205059,4671.5643057698835,3530.947493355632,2611.077015817902,1694.9347993827146,554.3179869684495,2493.1109825102862,1576.9687660751063,436.35195366083667,6416.486084319257,5500.343867884087,4359.727055469818,3439.856577932115,2523.7143614969114,1383.0975490826472,3321.8905446244953,2405.748328189303,1265.1315157750353,Black and Rose,noisy_image_Black_6_Rose_3_0,1.0
8178.019158843433,6543.706125685896,5779.939434370717,5197.317842292499,3563.004809134962,2799.2381178197998,5083.205616640936,3448.8925834833844,2685.1258921682142,5921.913553455075,4287.600520297504,3523.8338289823555,2941.2122369041645,1306.8992037465714,543.1325124314125,2827.1000112525776,1192.7869780949934,429.0202867798354,6438.886067708323,4804.573034550763,4040.8063432356134,3458.184751157427,1823.8717179998291,1060.1050266846719,3344.072525505851,1709.7594923482486,945.9928010330942,Black and Rose,noisy_image_Black_7_Rose_2_0,1.0
5145.171558856313,4600.714307913245,4755.019895619003,3837.6954009130777,3293.23814996999,3447.5437376757586,3377.075812864377,2832.6185619212915,2986.9241496270633,4542.473920824767,3998.0166698816897,4152.322257587451,3234.997762881516,2690.540511938443,2844.846099644207,2774.378174832821,2229.920923889743,2384.2265115955056,4765.884125300079,4221.426874357005,4375.732462062773,3458.4079673568244,2913.950716413759,3068.2563041195203,2997.78837930813,2453.3311283650514,2607.6367160708214,Black and Fuchsia,noisy_image_Black_3_Fuchsia_2_0,1.0
5884.702934777944,4903.282739626218,5169.897229188107,4154.508996699256,3173.088801547493,3439.7032911094007,3782.473537701474,2801.0533425497183,3067.667832111625,4901.624563293043,3920.2043681413,4186.818857703199,3171.4306252143397,2190.010430062584,2456.624919624489,2799.3951662165714,1817.9749710648132,2084.5894606267116,5172.101725930213,4190.681530778473,4457.29602034037,3441.9077878515095,2460.48759269976,2727.1020822616583,3069.8723288537362,2088.4521337019896,2355.0666232638873,Black and Fuchsia,noisy_image_Black_4_Fuchsia_2_0,1.0
5976.2378472222135,4924.472203467938,5617.821569037206,3828.728127143361,2776.962483389069,3470.3118489583453,3548.642245906218,2496.8766021519255,3190.2259677212073,4875.445181219986,3823.679537465711,4517.028903034975,2727.935461141124,1676.169817386831,2369.519182956108,2447.849579903985,1396.0839361496917,2089.433301718965,5564.288805298353,4512.523161544074,5205.872527113326,3416.779085219492,2365.0134414651925,3058.3628070344766,3136.693203982348,2084.927560228051,2778.276925797335,Black and Fuchsia,noisy_image_Black_4_Fuchsia_3_0,1.0
6608.379179526754,5205.868350265763,5584.548774541313,4492.354493527096,3089.8436642661254,3468.5240885416692,4205.0310303069355,2802.520201045953,3181.2006253215086,5190.912789887695,3788.4019606267198,4167.082384902262,3074.8881038880363,1672.3772746270572,2051.0576989026094,2787.5646406678725,1385.0538114068936,1763.7342356824433,5565.892044967424,4163.381215706453,4542.061639981993,3449.8673589677746,2047.3565297067905,2426.036953982338,3162.5438957476085,1760.0330664866267,2138.7134907621726,Black and Fuchsia,noisy_image_Black_5_Fuchsia_2_0,1.0
6682.996305405549,5161.301737718642,5933.517795138888,4198.739095721886,2677.0445280349813,3449.2605854552567,3978.9423278892295,2457.24776020233,3229.463817622611,5208.748135288086,3687.0535676011827,4459.269625021429,2724.4909256044307,1202.7963579175228,1975.0124153377917,2504.694157771777,982.9995900848768,1755.215647505143,5993.368663730285,4471.67409604338,5243.890153463644,3509.111454046657,1987.4168863597374,2759.632943780008,3289.314686214,1767.6201185270909,2539.836175947358,Black and Fuchsia,noisy_image_Black_5_Fuchsia_3_0,1.0
6784.85380497686,5227.8847093621525,6435.012404621064,3848.540568201312,2291.5714725865964,3498.6991678455192,3704.228695130319,2147.259599515607,3354.3872947745344,5185.254292052482,3628.2851964377733,4835.41289169667,2248.9410552769223,691.9719596622092,1899.0996549211252,2104.629182205931,547.6600865912205,1754.787781850136,6398.414681391455,4841.445585776747,6048.573281035654,3462.101444615933,1905.1323490011969,3112.260044260124,3317.789571544943,1760.8204759302084,2967.9481711891335,Black and Fuchsia,noisy_image_Black_5_Fuchsia_4_0,1.0
7350.293914501881,5532.4481095679075,5962.230069551618,4844.237445344625,3026.3916404106617,3456.1736003943756,4620.435579025203,2802.589774091214,3232.3717340749336,5521.744159379276,3703.8983544453044,4133.680314429009,3015.6876902220533,1197.841885288066,1627.6238452717785,2791.8858239026094,974.0400189686223,1403.8219789523325,5984.093894675912,4166.248089741942,4596.030049725642,3478.037425518694,1660.1916205847065,2089.973580568415,3254.235559199253,1436.389754265263,1866.171714248968,Black and Fuchsia,noisy_image_Black_6_Fuchsia_2_0,1.0
7468.178034443603,5541.662554119522,6411.591595936209,4508.201938121562,2581.6864577974975,3451.6154996142086,4392.642679933983,2466.1271996099126,3336.0562414266246,5570.030368548532,3643.5148882244657,4513.443930041157,2610.054272226506,683.5387919024348,1553.4678337191358,2494.4950140389133,567.9795337148491,1437.9085755315518,6423.637929741081,4497.1224494169965,5367.051491233699,3463.661833419073,1537.146353094992,2407.075394911699,3348.10257523149,1421.5870949074051,2291.5161367241135,Black and Fuchsia,noisy_image_Black_6_Fuchsia_3_0,1.0
8174.589583869177,5903.194532857524,6448.4628933042,5197.307690865045,2925.912639853403,3471.181000300079,5071.328366126536,2799.933315114883,3345.201675561565,5916.054641953886,3644.659590942223,4189.927951388893,2938.7727489497715,667.3776979381001,1212.6460583847738,2812.7934242112588,541.3983731995884,1086.6667336462626,6436.311334555051,4164.916283543387,4710.184643990059,3459.0294415509447,1187.6343905392682,1732.9027509859397,3333.050116812434,1061.655065800756,1606.9234262474279,Black and Fuchsia,noisy_image_Black_7_Fuchsia_2_0,1.0
5093.5695703660795,3806.5814203961017,3354.8442242155447,5192.903876243139,3905.9157262731533,3454.178530092598,4054.685632608904,2767.697482638895,2315.9602864583308,4550.710875878784,3263.722725908784,2811.9855297282293,4650.045181755834,3363.0570317858405,2911.3198356052835,3511.826938121578,2224.838788151575,1773.101591971021,4750.076284400726,3463.0881344307336,3011.3509382501766,4849.410590277775,3562.422440307789,3110.6852441272376,3711.1923466435205,2424.204196673529,1972.4670004929703,Black and Orange,noisy_image_Black_3_Orange_2_0,1.0
5843.772438164419,4194.550470464686,3774.3866356953067,5510.294490526399,3861.0725228266447,3440.908688057282,4443.3568297753945,2794.134862075616,2373.9710273062406,4887.211074138382,3237.9891064386215,2817.825271669246,4553.73312650035,2904.5111588005816,2484.3473240312082,3486.7954657493133,1837.5734980495554,1417.4096632801784,5176.380098486796,3527.1581307870347,3106.994296017664,4842.9021508487685,3193.6801831490066,2773.5163483796373,3775.9644900977382,2126.742522397975,1706.578687628601,Black and Orange,noisy_image_Black_4_Orange_2_0,1.0
5955.072509430729,3843.49247149349,3545.9303921253427,5844.612493569963,3733.03245563272,3435.4703762645804,4540.883940436412,2429.303902499137,2131.7418231309985,4897.61928798013,2786.0392500428757,2488.4771706747324,4787.159272119362,2675.5792341821048,2378.0171548139615,3483.430718985771,1371.850681048527,1074.2886016803843,5621.781282150197,3510.2012442129712,3212.6391648448252,5511.32126628944,3399.7412283522,3102.1791489840543,4207.592713155872,2096.0126752186206,1798.4505958504833,Black and Orange,noisy_image_Black_4_Orange_3_0,1.0
6601.657868227031,4504.037591628098,4169.890073088149,5853.987070258909,3756.366793659992,3422.2192751200396,4887.6727510931105,2790.0524744941786,2455.9049559542214,5255.028131430036,3157.4078548311077,2823.2603362911564,4507.357333461939,2409.7370568630013,2075.5895383230413,3541.0430142961363,1443.4227376971878,1109.2752191572372,5585.137576088817,3487.517299489888,3153.36978094994,4837.466778120719,2739.8465015217807,2405.698982981827,3871.152458954907,1773.5321823559652,1439.3846638160164,Black and Orange,noisy_image_Black_5_Orange_2_0,1.0
6745.7577803498,4184.8131537208565,3983.9361657664567,6195.754383144733,3634.809756515783,3433.9327685613907,4982.610955718457,2421.6663290895094,2220.7893411351142,5273.394346386329,2712.4497197573774,2511.572731802984,4723.390949181258,2162.446322552297,1961.5693345979118,3510.24752175498,949.3028951260283,748.4259071716392,6075.798187800082,3514.853561171137,3313.976573216743,5525.794790594993,2964.8501639660467,2763.9731760116583,4312.651363168729,1751.7067365397786,1550.8297485853905,Black and Orange,noisy_image_Black_5_Orange_3_0,1.0
6803.2781394675885,3839.9765705375485,3708.8779069144334,6571.485277884936,3608.183708954912,3477.085045331799,5094.764539930573,2131.4629710005097,2000.3643073773958,5218.524969993149,2255.223401063107,2124.1247374399877,4986.732108410504,2023.4305394804487,1892.3318758573344,3510.011370456124,546.7098015260628,415.6111379029493,6408.872031464336,3445.570462534298,3314.4717989111864,6177.0791698816965,3213.77760095165,3082.678937328534,4700.358431927295,1737.0568629972538,1605.9581993741426,Black and Orange,noisy_image_Black_5_Orange_4_0,1.0
7381.077878515094,4870.8858533736175,4634.487464098936,6217.877156742962,3707.6851316015172,3471.286742326826,5315.5729916838145,2805.380966542363,2568.982577267658,5548.597800925933,3038.4057757844703,2802.007386509772,4385.397079153811,1875.2050540123485,1638.8066647376559,3483.0929140946555,972.9008889531899,736.5024996784982,5969.475372942404,3459.2833478009293,3222.8849585262337,4806.274651170262,2296.082626028807,2059.6842367541167,3903.970486111104,1393.7784609696514,1157.3800716949606,Black and Orange,noisy_image_Black_6_Orange_2_0,1.0
7490.96404267403,4522.082133058977,4388.471994491599,6572.63366448046,3603.751754865408,3470.141616298018,5419.678685485233,2450.796775870206,2317.1866373028106,5575.508409957993,2606.6265003429344,2473.0163617755406,4657.1780317644,1688.2961221493483,1554.6859835819623,3504.223052769217,535.3411431541496,401.73100458676316,6443.037465706453,3474.1555560914007,3340.54541752401,5524.7070875128575,2555.825177897805,2422.215039330417,4371.752108517636,1402.8701989026051,1269.2600603352198,Black and Orange,noisy_image_Black_6_Orange_3_0,1.0
8182.491764188958,5204.974743334182,5082.913649905698,6574.530896347731,3597.013875492979,3474.95278206448,5766.698259602187,2789.181238747429,2667.120145318927,5908.972881301451,2931.4558604466733,2809.3947670181674,4301.01201346022,1323.494992605451,1201.4338991769541,3493.1793767146823,515.6623558599107,393.601262431413,6449.747679826835,3472.23065897206,3350.169565543565,4841.786811985605,1864.2697911308312,1742.208697702332,4033.954175240058,1056.4371543852887,934.3760609567913,Black and Orange,noisy_image_Black_7_Orange_2_0,1.0
4456.732448666834,4561.720941572378,3446.569741833854,4502.824542931255,4607.813035836774,3492.661836098262,3415.0737981181433,3520.062291023664,2404.9110912851597,3827.0887908307677,3932.0772837362806,2816.9260839977737,3873.1808850951725,3978.1693780006926,2863.0181782621758,2785.4301402820647,2890.4186331875894,1775.2674334490744,4061.661956661535,4166.65044956704,3051.4992498285333,4107.75405092595,4212.742543831453,3097.591344092946,3020.00330611283,3124.991799018344,2009.840599279833,Black and LightCoral,noisy_image_Black_3_LightCoral_2_0,1.0
5156.3005856695745,4884.709287122771,3794.0776802554915,4823.707371506344,4552.11607295953,3461.4844660922586,3804.698380165464,3533.10708161865,2442.475474751368,4139.161128793732,3867.569830246908,2776.938223379632,3806.5679146304874,3534.9766160836757,2444.3450092163957,2787.5589232896154,2515.9676247428015,1425.3360178755163,4438.453730495546,4166.862431948727,3076.230825081448,4105.860516332319,3834.269217785498,2743.637610918215,3086.8515249914253,2815.2602264446186,1724.6286195773346,Black and LightCoral,noisy_image_Black_4_LightCoral_2_0,1.0
4906.12826324587,4822.259792416847,3537.3300808042,4857.986204882557,4774.117734053503,3489.1880224408565,3539.3448886531237,3455.4764178240785,2170.5467062114203,3827.884870113173,3744.0163992841226,2459.086687671472,3779.742811749828,3695.874340920782,2410.9446293081182,2461.101495520402,2377.2330246913602,1092.3033130787042,4572.52733571245,4488.658864883409,3203.729153270751,4524.385277349109,4440.51680652006,3155.5870949074083,3205.7439611196783,3121.8754902906517,1836.9457786779826,Black and LightCoral,noisy_image_Black_4_LightCoral_3_0,1.0
5963.651647162193,5165.330169217245,4208.676234032061,5198.667652606322,4400.346174661351,3443.692239476168,4264.280690050591,3465.9592121056235,2509.3052769204364,4568.411509237818,3770.0900312928698,2813.436096107681,3803.427514681931,3005.1060367369632,2048.452101551784,2869.0405521261973,2070.7190741812406,1114.065138996056,4955.010132673188,4156.688654728215,3200.034719543039,4190.026138117284,3391.7046601723164,2435.0507249871403,3255.639175561567,2457.317697616595,1500.663762431413,Black and LightCoral,noisy_image_Black_5_LightCoral_2_0,1.0
5725.973577889233,5193.824408972042,3967.3160150891576,5215.9758846665045,4683.826715749315,3457.3183218664317,4019.1189343278543,3486.9697654106744,2260.4613715277774,4219.705163858882,3687.5559949417134,2461.0476010588127,3709.7074706361586,3177.558301718962,1951.0499078360785,2512.8505202975043,1980.7013513803138,754.1929574974289,5012.496367026768,4480.347198109566,3253.8388042266915,4502.4986738040025,3970.349504886827,2743.841111003941,3305.641723465376,2773.492554548185,1546.984160665296,Black and LightCoral,noisy_image_Black_5_LightCoral_3_0,1.0
5440.102382330227,5168.830340685013,3716.6675213263084,5167.4640721450805,4896.192030499839,3444.029211141126,3729.934496634956,3458.6624549897265,2006.4996356309982,3882.3150854123714,3611.043043767158,2158.8802244084345,3609.6767752272012,3338.404733581963,1886.2419142232468,2172.1471997170815,1900.8751580718463,448.7123387131346,5083.797011638374,4812.524969993142,3360.362150634438,4811.1587014531815,4539.886659807958,3087.723840449245,3373.629125943077,3102.35708429784,1650.1942649391299,Black and LightCoral,noisy_image_Black_5_LightCoral_4_0,1.0
6712.9775055726695,5531.617101766121,4688.10457122341,5541.540302962108,4360.179899155512,3516.6673686128406,4676.284459662198,3494.9240558556276,2651.4115253129294,4846.682645318918,3665.3222415123664,2821.8097109696478,3675.245442708348,2493.8850389017543,1650.3725083590525,2809.98959940844,1628.6291956018513,785.1166650591573,5289.4552094049905,4108.094805598432,3264.5822750557304,4118.018006794409,2936.65760298783,2093.1450724451274,3252.7621634945235,2071.4017596879244,1227.889229145233,Black and LightCoral,noisy_image_Black_6_LightCoral_2_0,1.0
6477.75199331276,5505.710934820828,4390.982681755817,5589.226093642839,4617.185035150899,3502.456782085909,4420.905108667691,3448.8640501757677,2334.135797110765,4534.7865521047515,3562.745493612834,2448.0172405478306,3646.2606524348503,2674.2195939429025,1559.491340877916,2477.939667459693,1505.8986089677676,391.17035590277766,5430.534628450754,4458.493569958847,3343.765316893874,4542.008728780868,3569.9676702889324,2455.239417223929,3373.6877438057404,2401.6466853137904,1286.9184322488015,Black and LightCoral,noisy_image_Black_6_LightCoral_3_0,1.0
7442.145624356983,5854.671628515089,5053.907825360068,5863.701078103572,4276.227082261663,3475.463279106666,5048.237590020575,3460.763594178685,2659.9997910236693,5187.248065629275,3599.7740697873955,2799.010266632372,3608.803519375866,2021.3295235339476,1220.5657203789442,2793.340031292864,1205.8660354509611,405.1022322959533,5731.153828017838,4143.679832175927,3342.916029020931,4152.70928176441,2565.235285922501,1764.4714827674882,3337.245793681422,1749.7717978395056,949.0079946844996,Black and LightCoral,noisy_image_Black_7_LightCoral_2_0,1.0
4442.111630872776,3883.50096718536,4055.6112531078707,4515.033061128289,3956.4223974408446,4128.53268336336,3363.2228411136944,2804.6121774262715,2976.7224633487717,3854.5843648191126,3295.973701131697,3468.083987054183,3927.5057950745945,3368.895131387175,3541.0054173096737,2775.6955750600214,2217.0849113726044,2389.1951972951024,4074.030089913422,3515.419426225995,3687.529712148491,4146.951520168906,3588.340856481483,3760.45114240399,2995.1413001543247,2436.5306364669104,2608.6409223894093,Black and Pink,noisy_image_Black_3_Pink_2_0,1.0
5161.3271042309525,4224.838445216052,4496.566992991257,4805.122551226,3868.6338922110817,4140.362439986293,3751.954775377231,2815.466116362311,3087.1946641375157,4176.666645233196,3240.177986218278,3511.906533993488,3820.462092228222,2883.9734332133066,3155.701980988516,2767.294316379463,1830.8056573645372,2102.5342051397465,4480.6560035151115,3544.1673445001716,3815.8958922753777,4124.45145051012,3187.962791495206,3459.6913392704164,3071.2836746613443,2134.795015646433,2406.5235634216333,Black and Pink,noisy_image_Black_4_Pink_2_0,1.0
4869.351259752216,3854.771629050929,4546.023785793907,4763.064418295607,3748.48478759431,4439.736944337277,3474.359286586937,2459.7796558856335,3151.0318126286065,3831.744767554014,2817.1651368527114,3508.41729359567,3725.4579260973933,2710.878295396091,3402.1304521390557,2436.752794388715,1422.1731636874147,2113.4253204303864,4569.475857874689,3554.896227173354,4246.14838391633,4463.1890164180495,3448.6093857167325,4139.861542459712,3174.48388470937,2159.904254008059,2851.1564107510344,Black and Pink,noisy_image_Black_4_Pink_3_0,1.0
5961.592287165636,4536.976597329401,4920.037050432959,5204.15233571246,3779.5366458762082,4162.597098979773,4243.545463070138,2818.9297732338823,3201.9902263374497,4512.612949031213,3087.997259194965,3471.057712298543,3755.17299757803,2330.5573077417707,2713.6177608453377,2794.5661249357076,1369.9504350994507,1753.0108882030179,4900.271658521953,3475.6559686857113,3858.716421789277,4142.831707068759,2718.2160172325093,3101.276470336082,3182.224834426446,1757.609144590189,2140.6695976937576,Black and Pink,noisy_image_Black_5_Pink_2_0,1.0
5688.097999185523,4186.604831104247,4956.3904294196,5189.403254672484,3687.9100865912233,4457.6956849065455,3971.7961462620024,2470.3029781807263,3240.0885764960594,4211.182144311559,2709.6889762302894,3479.4745745456175,3712.487399798523,2210.994231717247,2980.7798300325844,2494.8802913880327,993.3871233067568,1763.1727216220847,4966.416784550766,3464.923616469487,4234.70921478481,4467.722040037721,2966.228871956447,3736.01447027178,3250.1149316272326,1748.621763545953,2518.4073618612797,Black and Pink,noisy_image_Black_5_Pink_3_0,1.0
5439.620568629971,3900.8534379286684,5059.359313378792,5176.1875616212465,3637.4204309199376,4795.926306370031,3711.603869277262,2172.836738575962,3331.3426140260704,3855.384527177648,2316.6173964763443,3475.123271926456,3591.9515201689223,2053.184389467592,3211.6902649177046,2127.367827824939,588.6006971236277,1747.1065725737342,5058.498965835079,3519.7318351337562,4678.237710583852,4795.065958826312,3256.2988281250045,4414.804703575106,3330.48226648235,1791.7151357810374,2950.221011231141,Black and Pink,noisy_image_Black_5_Pink_4_0,1.0
6737.099657600305,4880.074224108341,5333.614652992116,5539.029674639915,3682.004241147969,4135.544670031715,4655.099311985592,2798.073878493648,3251.6143073774,4911.911187735757,3054.8857542438304,3508.4261831275776,3713.8412047753754,1856.815771283435,2310.3562001671808,2829.9108421210526,972.885408629117,1426.4258375128604,5337.085380229755,3480.0599467378365,3933.6003756215723,4139.015397269371,2281.989963777434,2735.5303926611773,3255.085034615059,1398.0596011231155,1851.6000300068577,Black and Pink,noisy_image_Black_6_Pink_2_0,1.0
6431.839894654484,4520.352189428999,5400.878565993679,5530.433792009619,3618.946086784132,4499.472463348776,4387.863131215689,2476.3754259902216,3356.901802554882,4520.246784979421,2608.7590797539374,3489.2854563185992,3618.840682334539,1707.3529771090516,2587.8793536736925,2476.2700215406317,564.7823163151572,1445.308692879802,5363.069272976693,3451.581567751208,4332.107944315842,4461.6631703317935,2550.1754651063106,3430.701841670951,3319.0925095379007,1407.6048043124135,2288.1311808770597,Black and Pink,noisy_image_Black_6_Pink_3_0,1.0
7528.695666152272,5260.563769933119,5760.807862332818,5906.983991876717,3638.8520956575803,4139.096188057267,5106.568605859909,2838.4367096407673,3338.680802040468,5254.937173139564,2986.805276920439,3487.0493693201406,3633.225498864031,1365.093602644892,1865.3376950445813,2832.81011284722,564.6782166280864,1064.9223090277792,5775.471206811553,3507.3393105924392,4007.583402992118,4153.759532536013,1885.627636316871,2385.871728716564,3353.3441465192154,1085.2122503000703,1585.4563426997588,Black and Pink,noisy_image_Black_7_Pink_2_0,1.0
5096.17188303755,3830.2512752915045,3345.868489583334,4524.378453467948,3258.4578457218886,2774.0750600137235,4735.279637131372,3469.3590293852926,2984.97624367713,4533.372336891307,3267.451729145239,2783.0689434370793,3961.578907321678,2695.6582995756235,2211.2755138674547,4172.48009098509,2906.55948323903,2422.1766975308697,4772.1635347007905,3506.2429269547347,3021.8601412465678,4200.3701051311755,2934.449497385119,2450.066711676962,4411.271288794584,3145.350681048528,2660.9678953403704,Black and Yellow,noisy_image_Black_3_Yellow_2_0,1.0
5837.423900462967,4169.543949331294,3787.7541714892072,4841.025821973609,3173.1458708419104,2791.3560929998307,5162.423053840877,3494.5431027091963,3112.75332486711,4832.789986818436,3164.9100356867357,2783.1202578446578,3836.391908329049,2168.5119571973582,1786.7221793552824,4157.789140196326,2489.9091890646423,2108.119411222567,5162.069476594647,3494.1895254629662,3112.3997476208865,4165.671398105279,2497.7914469735956,2116.0016691315145,4487.068629972555,2819.188678840878,2437.398900998798,Black and Yellow,noisy_image_Black_4_Yellow_2_0,1.0
5921.983008616269,3802.939463841752,3511.7314921982206,4861.845802254829,2742.802257480287,2451.594285836763,5576.0840379587,3457.040493184165,3165.8325215406417,4879.717397012175,2760.6738522376595,2469.4658805941367,3819.580190650723,1700.5366458762003,1409.3286742326818,4533.818426354604,2414.77488158008,2123.5669099365577,5564.245547196514,3445.202002421986,3153.9940307784627,4504.108340835055,2385.0647960605315,2093.85682441701,5218.346576538933,3099.303031764408,2808.095060120887,Black and Yellow,noisy_image_Black_4_Yellow_3_0,1.0
6599.104407793215,4493.798988876031,4186.933419603053,5193.085131065664,3087.7797121485055,2780.9141428755233,5588.652378579376,3483.3469596622162,3176.4813903892323,5209.341887967239,3104.0364690500764,2797.1708997770907,3803.3226112397115,1698.0171923225296,1391.151623049554,4198.889858753435,2093.584439836245,1786.7188705632707,5552.328861775538,3447.0234428583794,3140.1578735853955,4146.309585048013,2041.0041661308283,1734.138596857852,4541.876832561733,2436.571413644552,2129.705844371573,Black and Yellow,noisy_image_Black_5_Yellow_2_0,1.0
6702.608860596704,4160.920639896268,3954.0746259859393,5190.6624978566515,2648.9742771562123,2442.1282632458847,5980.783471043372,3439.095250342948,3232.2492364326195,5231.91328017833,2690.22505947788,2483.3790455675617,3719.96691743828,1178.2786967378265,971.4326828275031,4510.087890625011,1968.3996699245552,1761.5536560142336,6028.62872942387,3486.94050872343,3280.0944948131073,4516.682366683814,1974.994145983366,1768.1481320730456,5306.803339870541,2765.115119170104,2558.269105259779,Black and Yellow,noisy_image_Black_5_Yellow_3_0,1.0
6750.94064536177,3833.5886622299554,3669.528048375355,5191.788984803675,2274.437001671812,2110.376387817214,6381.191325874489,3463.8393427426377,3299.7787288880436,5189.698444465883,2272.3464613340157,2108.2858474794225,3630.546783907761,713.1948007758921,549.1341869212963,4819.949124978568,1902.5971418467068,1738.5365279921127,6417.346464013191,3499.994480881351,3335.9338670267534,4858.19480345508,1940.8428203232168,1776.782206468623,6047.597144525886,3130.2451613940375,2966.184547539443,Black and Yellow,noisy_image_Black_5_Yellow_4_0,1.0
7373.341231567247,4882.8858239025985,4641.467552404834,5522.814785343802,3032.3593776791877,2790.941106181413,5979.651706104249,3489.1962984396487,3247.7780269418818,5533.9181670096195,3043.462759344991,2802.044487847223,3683.39172078619,1192.9363131215719,951.5180416237998,4140.228641546648,1649.773233882031,1408.3549623842605,5965.5275205761445,3475.0721129115345,3233.6538414137626,4115.001074352724,1624.5456666880991,1383.1273951903304,4571.837995113163,2081.382587448558,1839.9643159507843,Black and Yellow,noisy_image_Black_6_Yellow_2_0,1.0
7468.915718235611,4500.199792095324,4388.337397655177,5576.934400184342,2608.2184740440757,2496.3560796039133,6447.90080857769,3479.184882437431,3367.3224879972677,5523.698661479801,2554.982735339512,2443.120340899354,3631.717343428513,663.0014172882375,551.139022848079,4502.683751821845,1533.9678256815844,1422.1054312414283,6418.527906378603,3449.811980238349,3337.949585798187,4526.5465883273255,1557.8306621870745,1445.9682677469152,5397.512996720672,2428.797070580424,2316.9346761402603,Black and Yellow,noisy_image_Black_6_Yellow_3_0,1.0
8169.4912497856885,5180.908208483365,5050.300928605121,5929.766755615563,2941.183714313282,2810.576434435017,6472.780577524859,3484.1975362225717,3353.5902563443146,5905.2479584619305,2916.6649171596428,2786.0576372813716,3665.523464291848,676.9404229895406,546.3331431112821,4208.537286201133,1219.9542448988348,1089.346965020578,6428.694857038763,3440.111815736463,3309.5045358581997,4188.970362868657,1200.3873215663593,1069.7800416881018,4731.984184777964,1743.4011434756505,1612.7938635973937,Black and Yellow,noisy_image_Black_7_Yellow_2_0,1.0
4404.706297153632,4526.083759323562,3386.301558213307,3813.576260288067,3934.9537224579913,2795.1715213477432,4055.7146588863275,4177.092121056247,3037.309919945987,3815.0735623499686,3936.4510245198985,2796.668823409638,3223.9435254843993,3345.320987654322,2205.538786544065,3466.0819240826495,3587.4593862525708,2447.6771851423196,4052.4284470379034,4173.8059092078265,3034.0237080975576,3461.2984101723264,3582.6758723422504,2442.8936712320005,3703.4368087705734,3824.8142709405056,2685.032069830245,Black and Dolly,noisy_image_Black_3_Dolly_2_0,1.0
5186.762104552465,4793.203258959192,3805.2230152606376,4225.712949567042,3832.1541039737663,2844.173860275212,4483.67839077504,4090.1195451817584,3102.139301483204,4182.086789480458,3788.527943887185,2800.547700188617,3221.0376344950287,2827.478788901746,1839.4985452031904,3479.0030757030218,3085.4442301097447,2097.4639864111773,4478.274680641302,4084.7158350480254,3096.735591349452,3517.2255256558683,3123.666680062587,2135.6864363640266,3775.190966863861,3381.632121270584,2393.6518775720156,Black and Dolly,noisy_image_Black_4_Dolly_2_0,1.0
